course_id,course_name,course_kind,credits,year,semester,programme,students_enrolled
MATH_GW01,MATH_GW01,gateway,20,3,1,ALL,72
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_bus,33
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_cs,9
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phil,22
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phys,8
MATH_GW01,MATH_GW01,gateway,20,4,1,ALL,266
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_bus,3
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_cs,19
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_econ,22
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phil,8
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phys,14
MATH_GW01,MATH_GW01,gateway,20,4,1,single,200
MATH_GW02,MATH_GW02,gateway,20,3,1,ALL,282
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_bus,22
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_cs,19
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_econ,22
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phil,6
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phys,13
MATH_GW02,MATH_GW02,gateway,20,3,1,single,200
MATH_GW02,MATH_GW02,gateway,20,4,1,ALL,76
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_bus,11
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_cs,25
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_econ,3
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phil,22
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phys,15
MATH_GW03,MATH_GW03,gateway,20,3,1,ALL,282
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_cs,27
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_econ,6
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phil,29
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phys,20
MATH_GW03,MATH_GW03,gateway,20,3,1,single,200
MATH_GW03,MATH_GW03,gateway,20,4,1,ALL,90
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_bus,36
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_cs,11
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_econ,16
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phil,9
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phys,18
MATH_GW04,MATH_GW04,gateway,20,3,1,ALL,100
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_bus,3
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_cs,28
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_econ,31
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phil,8
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phys,30
MATH_GW04,MATH_GW04,gateway,20,4,1,ALL,265
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_bus,19
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_econ,5
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phil,33
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phys,8
MATH_GW04,MATH_GW04,gateway,20,4,1,single,200
MATH_GW05,MATH_GW05,gateway,20,3,2,ALL,63
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_bus,5
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_cs,17
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_econ,3
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phil,24
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phys,14
MATH_GW05,MATH_GW05,gateway,20,4,2,ALL,284
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_bus,23
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_cs,5
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_econ,34
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phil,6
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phys,16
MATH_GW05,MATH_GW05,gateway,20,4,2,single,200
MATH_GW06,MATH_GW06,gateway,20,3,2,ALL,273
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_bus,23
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_cs,6
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_econ,11
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phil,25
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phys,8
MATH_GW06,MATH_GW06,gateway,20,3,2,single,200
MATH_GW06,MATH_GW06,gateway,20,4,2,ALL,60
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_bus,13
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_cs,19
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_econ,14
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_phys,14
MATH_GW07,MATH_GW07,gateway,20,3,2,ALL,155
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_bus,40
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_cs,24
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_econ,49
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phil,28
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phys,14
MATH_GW07,MATH_GW07,gateway,20,4,2,ALL,233
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_cs,22
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_phys,11
MATH_GW07,MATH_GW07,gateway,20,4,2,single,200
MATH_GW08,MATH_GW08,gateway,20,3,2,ALL,256
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_bus,9
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_cs,22
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_econ,14
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_phil,8
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_phys,3
MATH_GW08,MATH_GW08,gateway,20,3,2,single,200
MATH_GW08,MATH_GW08,gateway,20,4,2,ALL,97
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_bus,21
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_cs,17
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_econ,17
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_phil,23
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_phys,19
MATH_OP01,MATH_OP01,optional,20,3,1,ALL,24
MATH_OP01,MATH_OP01,optional,20,3,1,joint_econ,21
MATH_OP01,MATH_OP01,optional,20,3,1,joint_phys,3
MATH_OP01,MATH_OP01,optional,20,4,1,ALL,212
MATH_OP01,MATH_OP01,optional,20,4,1,joint_cs,3
MATH_OP01,MATH_OP01,optional,20,4,1,joint_econ,6
MATH_OP01,MATH_OP01,optional,20,4,1,joint_phys,3
MATH_OP01,MATH_OP01,optional,20,4,1,single,200
MATH_OP02,MATH_OP02,optional,20,3,1,ALL,209
MATH_OP02,MATH_OP02,optional,20,3,1,joint_phil,9
MATH_OP02,MATH_OP02,optional,20,3,1,single,200
MATH_OP02,MATH_OP02,optional,20,4,1,ALL,54
MATH_OP02,MATH_OP02,optional,20,4,1,joint_econ,22
MATH_OP02,MATH_OP02,optional,20,4,1,joint_phil,16
MATH_OP02,MATH_OP02,optional,20,4,1,joint_phys,16
MATH_OP03,MATH_OP03,optional,20,3,2,ALL,230
MATH_OP03,MATH_OP03,optional,20,3,2,joint_phil,3
MATH_OP03,MATH_OP03,optional,20,3,2,joint_phys,27
MATH_OP03,MATH_OP03,optional,20,3,2,single,200
MATH_OP03,MATH_OP03,optional,20,4,2,ALL,41
MATH_OP03,MATH_OP03,optional,20,4,2,joint_bus,14
MATH_OP03,MATH_OP03,optional,20,4,2,joint_econ,10
