course_id,course_name,course_kind,credits,year,semester,programme,students_enrolled
MATH_GW01,MATH_GW01,gateway,20,3,1,ALL,99
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_bus,25
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_cs,11
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_econ,9
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phil,32
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phys,22
MATH_GW01,MATH_GW01,gateway,20,4,1,ALL,268
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_bus,6
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_cs,38
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_econ,16
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phil,8
MATH_GW01,MATH_GW01,gateway,20,4,1,single,200
MATH_GW02,MATH_GW02,gateway,20,3,1,ALL,298
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_bus,8
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_cs,6
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_econ,38
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phil,16
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phys,30
MATH_GW02,MATH_GW02,gateway,20,3,1,single,200
MATH_GW02,MATH_GW02,gateway,20,4,1,ALL,67
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_bus,17
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_cs,27
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_econ,6
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phil,11
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phys,6
MATH_GW03,MATH_GW03,gateway,20,3,1,ALL,80
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_bus,31
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_cs,17
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_econ,15
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phil,9
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phys,8
MATH_GW03,MATH_GW03,gateway,20,4,1,ALL,288
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_bus,16
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_cs,17
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_econ,19
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phil,16
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phys,20
MATH_GW03,MATH_GW03,gateway,20,4,1,single,200
MATH_GW04,MATH_GW04,gateway,20,3,1,ALL,264
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_bus,11
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_cs,13
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_econ,9
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phil,17
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phys,14
MATH_GW04,MATH_GW04,gateway,20,3,1,single,200
MATH_GW04,MATH_GW04,gateway,20,4,1,ALL,65
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_bus,16
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_cs,9
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_econ,16
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phil,11
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phys,13
MATH_GW05,MATH_GW05,gateway,20,3,2,ALL,296
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_bus,3
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_cs,12
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_econ,31
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phil,28
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phys,22
MATH_GW05,MATH_GW05,gateway,20,3,2,single,200
MATH_GW05,MATH_GW05,gateway,20,4,2,ALL,69
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_bus,19
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_cs,10
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_econ,13
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phil,11
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phys,16
MATH_GW06,MATH_GW06,gateway,20,3,2,ALL,63
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_bus,8
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_cs,27
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_econ,3
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phil,22
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phys,3
MATH_GW06,MATH_GW06,gateway,20,4,2,ALL,275
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_bus,14
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_cs,3
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_econ,25
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_phil,3
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_phys,30
MATH_GW06,MATH_GW06,gateway,20,4,2,single,200
MATH_GW07,MATH_GW07,gateway,20,3,2,ALL,62
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_bus,22
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_cs,22
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_econ,3
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phil,6
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phys,9
MATH_GW07,MATH_GW07,gateway,20,4,2,ALL,294
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_cs,16
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_econ,27
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_phil,35
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_phys,16
MATH_GW07,MATH_GW07,gateway,20,4,2,single,200
MATH_GW08,MATH_GW08,gateway,20,3,2,ALL,262
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_cs,13
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_econ,22
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_phil,19
MATH_GW08,MATH_GW08,gateway,20,3,2,joint_phys,8
MATH_GW08,MATH_GW08,gateway,20,3,2,single,200
MATH_GW08,MATH_GW08,gateway,20,4,2,ALL,85
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_bus,25
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_cs,34
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_econ,3
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_phil,6
MATH_GW08,MATH_GW08,gateway,20,4,2,joint_phys,17
MATH_OP01,MATH_OP01,optional,20,3,1,ALL,222
MATH_OP01,MATH_OP01,optional,20,3,1,joint_cs,11
MATH_OP01,MATH_OP01,optional,20,3,1,joint_econ,5
MATH_OP01,MATH_OP01,optional,20,3,1,joint_phys,6
MATH_OP01,MATH_OP01,optional,20,3,1,single,200
MATH_OP01,MATH_OP01,optional,20,4,1,ALL,63
MATH_OP01,MATH_OP01,optional,20,4,1,joint_bus,8
MATH_OP01,MATH_OP01,optional,20,4,1,joint_econ,11
MATH_OP01,MATH_OP01,optional,20,4,1,joint_phil,33
MATH_OP01,MATH_OP01,optional,20,4,1,joint_phys,11
MATH_OP02,MATH_OP02,optional,20,3,1,ALL,74
MATH_OP02,MATH_OP02,optional,20,3,1,joint_bus,3
MATH_OP02,MATH_OP02,optional,20,3,1,joint_cs,30
MATH_OP02,MATH_OP02,optional,20,3,1,joint_econ,8
MATH_OP02,MATH_OP02,optional,20,3,1,joint_phil,17
MATH_OP02,MATH_OP02,optional,20,3,1,joint_phys,16
MATH_OP02,MATH_OP02,optional,20,4,1,ALL,240
MATH_OP02,MATH_OP02,optional,20,4,1,joint_bus,14
MATH_OP02,MATH_OP02,optional,20,4,1,joint_cs,3
MATH_OP02,MATH_OP02,optional,20,4,1,joint_econ,3
MATH_OP02,MATH_OP02,optional,20,4,1,joint_phil,6
MATH_OP02,MATH_OP02,optional,20,4,1,joint_phys,14
MATH_OP02,MATH_OP02,optional,20,4,1,single,200
MATH_OP03,MATH_OP03,optional,20,3,2,ALL,49
MATH_OP03,MATH_OP03,optional,20,3,2,joint_bus,19
MATH_OP03,MATH_OP03,optional,20,3,2,joint_phil,8
MATH_OP03,MATH_OP03,optional,20,3,2,joint_phys,22
MATH_OP03,MATH_OP03,optional,20,4,2,ALL,220
MATH_OP03,MATH_OP03,optional,20,4,2,joint_cs,5
MATH_OP03,MATH_OP03,optional,20,4,2,joint_econ,9
MATH_OP03,MATH_OP03,optional,20,4,2,joint_phys,6
MATH_OP03,MATH_OP03,optional,20,4,2,single,200
MATH_OP04,MATH_OP04,optional,20,3,2,ALL,243
MATH_OP04,MATH_OP04,optional,20,3,2,joint_bus,14
MATH_OP04,MATH_OP04,optional,20,3,2,joint_cs,11
MATH_OP04,MATH_OP04,optional,20,3,2,joint_econ,18
MATH_OP04,MATH_OP04,optional,20,3,2,single,200
MATH_OP04,MATH_OP04,optional,20,4,2,ALL,44
MATH_OP04,MATH_OP04,optional,20,4,2,joint_bus,22
MATH_OP04,MATH_OP04,optional,20,4,2,joint_phil,19
MATH_OP04,MATH_OP04,optional,20,4,2,joint_phys,3
PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20,3,1,ALL,36
PHYS_A_S1Y3,Quantum Mechanics SEM1 Y3,outside,20,3,1,joint_phys,36
PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20,3,1,ALL,33
PHYS_B_S1Y3,Thermal Physics SEM1 Y3,outside,20,3,1,joint_phys,33
PHYS_C_S2Y3,Electromagnetism SEM2 Y3,outside,20,3,2,ALL,46
PHYS_C_S2Y3,Electromagnetism SEM2 Y3,outside,20,3,2,joint_phys,46
PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20,3,2,ALL,55
PHYS_D_S2Y3,Optics and Waves SEM2 Y3,outside,20,3,2,joint_phys,55
PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20,4,1,ALL,52
PHYS_A_S1Y4,Quantum Mechanics SEM1 Y4,outside,20,4,1,joint_phys,52
PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20,4,1,ALL,49
PHYS_B_S1Y4,Thermal Physics SEM1 Y4,outside,20,4,1,joint_phys,49
PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20,4,2,ALL,38
PHYS_C_S2Y4,Electromagnetism SEM2 Y4,outside,20,4,2,joint_phys,38
