course_id,course_name,course_kind,credits,year,semester,programme,students_enrolled
MATH_GW01,MATH_GW01,gateway,20,3,1,ALL,259
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_bus,25
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_cs,22
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_econ,6
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phil,6
MATH_GW01,MATH_GW01,gateway,20,3,1,single,200
MATH_GW01,MATH_GW01,gateway,20,4,1,ALL,123
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_bus,3
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_cs,14
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_econ,38
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phil,16
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phys,52
MATH_GW02,MATH_GW02,gateway,20,3,1,ALL,83
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_bus,11
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_econ,44
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phys,28
MATH_GW02,MATH_GW02,gateway,20,4,1,ALL,294
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_bus,11
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_cs,22
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_econ,3
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phil,55
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phys,3
MATH_GW02,MATH_GW02,gateway,20,4,1,single,200
MATH_GW03,MATH_GW03,gateway,20,3,1,ALL,265
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_bus,8
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_cs,3
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_econ,21
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phil,14
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phys,19
MATH_GW03,MATH_GW03,gateway,20,3,1,single,200
MATH_GW03,MATH_GW03,gateway,20,4,1,ALL,107
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_bus,36
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_cs,38
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_econ,6
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phil,11
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phys,16
MATH_GW04,MATH_GW04,gateway,20,3,1,ALL,139
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_bus,30
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_cs,43
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phil,44
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phys,22
MATH_GW04,MATH_GW04,gateway,20,4,1,ALL,241
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_bus,8
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_econ,30
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phys,3
MATH_GW04,MATH_GW04,gateway,20,4,1,single,200
