course_id,course_name,course_kind,credits,year,semester,programme,students_enrolled
MATH_GW01,MATH_GW01,gateway,20,3,1,ALL,289
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_bus,30
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_cs,13
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_econ,2
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phil,10
MATH_GW01,MATH_GW01,gateway,20,3,1,joint_phys,34
MATH_GW01,MATH_GW01,gateway,20,3,1,single,200
MATH_GW01,MATH_GW01,gateway,20,4,1,ALL,56
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_bus,9
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_cs,13
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_econ,25
MATH_GW01,MATH_GW01,gateway,20,4,1,joint_phil,9
MATH_GW02,MATH_GW02,gateway,20,3,1,ALL,100
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_bus,10
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_cs,37
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_econ,25
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phil,15
MATH_GW02,MATH_GW02,gateway,20,3,1,joint_phys,13
MATH_GW02,MATH_GW02,gateway,20,4,1,ALL,258
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_bus,26
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_econ,9
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phil,19
MATH_GW02,MATH_GW02,gateway,20,4,1,joint_phys,4
MATH_GW02,MATH_GW02,gateway,20,4,1,single,200
MATH_GW03,MATH_GW03,gateway,20,3,1,ALL,292
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_bus,2
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_econ,33
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phil,25
MATH_GW03,MATH_GW03,gateway,20,3,1,joint_phys,32
MATH_GW03,MATH_GW03,gateway,20,3,1,single,200
MATH_GW03,MATH_GW03,gateway,20,4,1,ALL,75
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_bus,30
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_cs,27
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_econ,5
MATH_GW03,MATH_GW03,gateway,20,4,1,joint_phil,13
MATH_GW04,MATH_GW04,gateway,20,3,1,ALL,63
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_bus,21
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_cs,11
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_econ,8
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phil,15
MATH_GW04,MATH_GW04,gateway,20,3,1,joint_phys,8
MATH_GW04,MATH_GW04,gateway,20,4,1,ALL,258
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_bus,7
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_cs,20
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_econ,13
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phil,6
MATH_GW04,MATH_GW04,gateway,20,4,1,joint_phys,12
MATH_GW04,MATH_GW04,gateway,20,4,1,single,200
MATH_GW05,MATH_GW05,gateway,20,3,2,ALL,89
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_bus,23
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_econ,33
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phil,5
MATH_GW05,MATH_GW05,gateway,20,3,2,joint_phys,28
MATH_GW05,MATH_GW05,gateway,20,4,2,ALL,289
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_bus,7
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_cs,33
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_econ,5
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phil,32
MATH_GW05,MATH_GW05,gateway,20,4,2,joint_phys,12
MATH_GW05,MATH_GW05,gateway,20,4,2,single,200
MATH_GW06,MATH_GW06,gateway,20,3,2,ALL,153
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_bus,11
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_cs,33
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_econ,32
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phil,49
MATH_GW06,MATH_GW06,gateway,20,3,2,joint_phys,28
MATH_GW06,MATH_GW06,gateway,20,4,2,ALL,239
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_bus,27
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_cs,3
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_econ,5
MATH_GW06,MATH_GW06,gateway,20,4,2,joint_phys,4
MATH_GW06,MATH_GW06,gateway,20,4,2,single,200
MATH_GW07,MATH_GW07,gateway,20,3,2,ALL,241
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_bus,12
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_econ,13
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phil,14
MATH_GW07,MATH_GW07,gateway,20,3,2,joint_phys,2
MATH_GW07,MATH_GW07,gateway,20,3,2,single,200
MATH_GW07,MATH_GW07,gateway,20,4,2,ALL,66
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_bus,10
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_cs,20
MATH_GW07,MATH_GW07,gateway,20,4,2,joint_econ,7
